2023-02-11 13:11:48,987 | MainThread   | [CRITICAL] | <module>            |: critical
2023-02-11 13:18:16,203 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:18:16,239 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:18:16,248 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 13:18:27,501 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 13:18:27,501 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 13:18:27,502 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 13:18:30,067 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 13:19:27,321 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:19:27,486 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:19:27,490 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2023-02-11 13:19:27,491 | MainThread   | [WARNING ] | exit_handler        |: Event loop stopped before Future completed.
2023-02-11 13:22:07,555 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 13:22:07,556 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 13:22:07,556 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 13:22:10,197 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 13:29:16,538 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:29:16,573 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:29:16,577 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 13:30:43,757 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 13:30:43,758 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 13:30:43,758 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 13:30:46,448 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 13:39:28,042 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:39:28,124 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:39:28,130 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 13:40:27,411 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 13:40:27,411 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 13:40:27,411 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 13:40:30,014 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 13:40:57,359 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:40:57,361 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:40:57,362 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 13:40:57,485 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2023-02-11 13:40:57,495 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2023-02-11 13:41:53,412 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 13:41:53,412 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 13:41:53,412 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 13:41:56,047 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 13:42:27,743 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:42:27,903 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:42:27,907 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2023-02-11 13:42:27,908 | MainThread   | [WARNING ] | exit_handler        |: Event loop stopped before Future completed.
2023-02-11 13:44:21,975 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 13:44:21,975 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 13:44:21,976 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 13:44:25,089 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 13:48:21,844 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 13:48:21,880 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 13:48:21,885 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 16:27:33,052 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 16:27:33,052 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 16:27:33,053 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 16:27:35,752 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 16:27:55,037 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 16:27:55,209 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 16:27:55,212 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 16:28:04,600 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 16:28:04,601 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 16:28:04,601 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 16:28:07,423 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 16:31:21,494 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 16:31:21,498 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 16:31:21,499 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2023-02-11 16:31:21,594 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2023-02-11 16:31:21,604 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2023-02-11 16:31:37,576 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=11, micro=1, releaselevel='final', serial=0)
2023-02-11 16:31:37,576 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-12.1-x86_64-i386-64bit
2023-02-11 16:31:37,576 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:83:9:6a:32:3c
2023-02-11 16:31:40,395 | MainThread   | [INFO    ] | _connect            |: Connected to c0:83:9:6a:32:3c
2023-02-11 16:37:07,381 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2023-02-11 16:37:07,533 | MainThread   | [INFO    ] | disconnect_handler  |: Disconnected from 696B5A40-E16D-9AF3-A22D-7B719373B996
2023-02-11 16:37:07,538 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2023-02-11 16:37:07,538 | MainThread   | [WARNING ] | exit_handler        |: Event loop stopped before Future completed.
